review_id,equation_id,issue,source_location,machine_proposal,unresolved_question,status
REVPDF-b0d9cb38c6a98040,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,inf V ol(Bn+1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8d5dc744bffaf4b9,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,ρ ),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-5f339fae1a9d863f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,V ol(Snρ ) /greaterorequalslant1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-23ad37b4fb30d89e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,(ω0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ad6bb4cdc308cddf,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,0 (kω0),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-76254883e04c8d9f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,V olE(∂U ),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-50502c9b21a397cc,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,ρ→∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b2a63ccba1a9caea,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,sup V ol(Bn+1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8d5dc744bffaf4b9,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,ρ ),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-252b3a546bbc2664,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,V ol(Snρ ) ⩽ 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-afb12235f09aff87,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,2 ωn,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-497567f180403a02,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,(kω0),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1aedc11c11cc379e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,2 +1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-76254883e04c8d9f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,V olE(∂U ),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-50502c9b21a397cc,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,ρ→∞,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b0d9cb38c6a98040,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,inf V ol(Bn+1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8d5dc744bffaf4b9,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,ρ ),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-5f339fae1a9d863f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,V ol(Snρ ) /greaterorequalslant1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-497567f180403a02,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,(kω0),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-afb12235f09aff87,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,2 ωn,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-76254883e04c8d9f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,V olE(∂U ),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-83d53e953cf8d587,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,1. F ∈ C ∞(T Mn\{0});,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-3585668f36a36c7c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,"T Mn and any λ > 0, F (x, λy) = λF (x, y);","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-a6d5d519849a5eb5,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,"TxM n × TxM n → R is positively deﬁnite,","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-03937f7bc7119901,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,"gy(u, v) := 1","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-696920bb1a3bc602,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,"∂t∂s [F 2(x, y + su + tv)]|s=t=0","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4c6030c0ff4e3f81,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,"gij(x, y) = 1","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-aa400d2a39c4ea6d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 3,"∂y i∂y j [F 2(x, y)],","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-cc442fe764fa69d2,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 4,"gy(u, v) = gij(x, y)uivj","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-086703a6f70af05a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 4,LF (c) =,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-136356f64fe8d38d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-600935e8f211:page 4,∫ b,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
